,cena,czynsz,forma_wlasnosci,liczba_pieter,liczba_pokoi,material_budynku,ogrzewanie,okna,pietro,powierzchnia,rodzaj_zabudowy,rynek,stan_wykonczenia,wiek
194,725000.0,350.0,pelna_wlasnosc,6,4,pustak,miejskie,plastikowe,6.0,78.0,apartamentowiec,wtorny,do_zamieszkania,39
195,274000.0,350.0,pelna_wlasnosc,4,3,cegla,miejskie,plastikowe,4.0,48.91,blok,wtorny,do_wykonczenia,0
196,265500.0,350.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,0.0,41.48,apartamentowiec,pierwotny,do_wykonczenia,0
197,243000.0,350.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,6.0,45.0,apartamentowiec,pierwotny,do_wykonczenia,0
198,279981.0,100.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,1.0,47.86,blok,pierwotny,do_wykonczenia,0
199,303088.0,100.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,1.0,51.81,apartamentowiec,pierwotny,do_wykonczenia,0
200,380000.0,600.0,pelna_wlasnosc,2,3,cegla,miejskie,drewniane,0.0,89.0,dom_wolnostojacy,wtorny,do_wykonczenia,113
201,365000.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,3.0,50.0,apartamentowiec,pierwotny,do_wykonczenia,0
202,260000.0,487.0,spoldzielcze_wl._z_kw,10,3,beton,miejskie,plastikowe,5.0,62.0,blok,wtorny,do_zamieszkania,39
203,216000.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,6.0,37.0,apartamentowiec,pierwotny,do_wykonczenia,0
204,269000.0,350.0,spoldzielcze_wlasnosciowe,4,2,pustak,miejskie,plastikowe,1.0,54.0,blok,pierwotny,do_wykonczenia,0
205,497308.0,100.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,1.0,85.01,blok,pierwotny,do_wykonczenia,0
206,390000.0,350.0,pelna_wlasnosc,1,3,cegla,miejskie,plastikowe,0.0,100.0,dom_wolnostojacy,wtorny,do_zamieszkania,39
207,276055.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,4.0,40.3,apartamentowiec,pierwotny,do_wykonczenia,0
208,340534.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,4.0,51.99,apartamentowiec,pierwotny,do_wykonczenia,0
209,343875.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,4.0,52.5,apartamentowiec,pierwotny,do_wykonczenia,0
210,272000.0,150.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,4.0,46.0,apartamentowiec,pierwotny,do_wykonczenia,0
211,223000.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,9.0,40.0,apartamentowiec,pierwotny,do_wykonczenia,0
212,285723.0,180.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,3.0,53.9,apartamentowiec,pierwotny,do_wykonczenia,0
213,199000.0,350.0,pelna_wlasnosc,4,2,beton,miejskie,plastikowe,1.0,43.0,blok,wtorny,do_remontu,49
214,326075.0,160.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,1.0,61.0,apartamentowiec,pierwotny,do_wykonczenia,0
215,310000.0,750.0,pelna_wlasnosc,4,3,beton,miejskie,plastikowe,4.0,60.57,blok,wtorny,do_zamieszkania,31
216,560000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,3.0,82.28,apartamentowiec,pierwotny,do_wykonczenia,0
217,375260.0,180.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,1.0,71.8,apartamentowiec,pierwotny,do_wykonczenia,0
218,285000.0,350.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,10.0,53.0,apartamentowiec,pierwotny,do_wykonczenia,0
219,229952.0,120.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,8.0,35.93,apartamentowiec,pierwotny,do_wykonczenia,0
220,220480.0,350.0,pelna_wlasnosc,4,1,pustak,miejskie,plastikowe,3.0,34.45,blok,pierwotny,do_wykonczenia,0
221,223925.0,350.0,pelna_wlasnosc,4,1,pustak,miejskie,plastikowe,0.0,34.45,blok,pierwotny,do_wykonczenia,0
222,334274.0,350.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,4.0,54.46,blok,pierwotny,do_wykonczenia,0
223,350000.0,350.0,pelna_wlasnosc,8,4,beton,miejskie,plastikowe,6.0,70.0,blok,wtorny,do_zamieszkania,39
224,213590.0,350.0,pelna_wlasnosc,4,1,pustak,miejskie,plastikowe,1.0,34.45,blok,pierwotny,do_wykonczenia,0
225,144001.0,100.0,pelna_wlasnosc,5,1,pustak,miejskie,plastikowe,0.0,31.0,apartamentowiec,pierwotny,do_wykonczenia,0
226,396000.0,350.0,pelna_wlasnosc,3,2,beton,inne,plastikowe,1.0,60.0,apartamentowiec,wtorny,do_zamieszkania,39
227,259000.0,700.0,spoldzielcze_wlasnosciowe,10,3,beton,miejskie,plastikowe,7.0,55.7,blok,wtorny,do_zamieszkania,39
228,409563.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,0.0,65.01,blok,pierwotny,do_wykonczenia,0
229,293760.0,350.0,pelna_wlasnosc,2,2,cegla,miejskie,plastikowe,2.0,45.9,apartamentowiec,wtorny,do_wykonczenia,1
230,315000.0,350.0,pelna_wlasnosc,10,4,beton,miejskie,plastikowe,9.0,72.12,blok,wtorny,do_remontu,39
231,247000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,1.0,34.02,blok,wtorny,do_wykonczenia,39
232,159000.0,460.0,pelna_wlasnosc,4,2,beton,miejskie,plastikowe,1.0,37.0,blok,wtorny,do_zamieszkania,39
233,396000.0,350.0,pelna_wlasnosc,4,2,inne,gazowe,plastikowe,1.0,60.0,apartamentowiec,wtorny,do_zamieszkania,39
234,295000.0,350.0,pelna_wlasnosc,10,3,beton,miejskie,plastikowe,8.0,61.0,blok,wtorny,do_zamieszkania,39
235,240918.0,350.0,pelna_wlasnosc,3,2,pustak,miejskie,plastikowe,0.0,38.99,blok,pierwotny,do_wykonczenia,-1
236,293377.0,350.0,pelna_wlasnosc,3,2,pustak,miejskie,plastikowe,3.0,47.48,blok,pierwotny,do_wykonczenia,-1
237,385000.0,350.0,pelna_wlasnosc,13,3,beton,inne,plastikowe,7.0,60.0,blok,wtorny,do_zamieszkania,39
238,550000.0,350.0,pelna_wlasnosc,3,4,cegla,miejskie,plastikowe,2.0,147.0,kamienica,wtorny,do_wykonczenia,105
239,449000.0,350.0,pelna_wlasnosc,3,3,cegla,miejskie,plastikowe,1.0,95.52,kamienica,wtorny,do_zamieszkania,39
240,5430000.0,350.0,pelna_wlasnosc,5,11,beton,miejskie,plastikowe,4.0,834.08,blok,wtorny,do_wykonczenia,77
241,355000.0,420.0,pelna_wlasnosc,10,4,beton,miejskie,plastikowe,8.0,69.5,blok,wtorny,do_zamieszkania,39
242,160000.0,190.0,pelna_wlasnosc,10,1,beton,miejskie,plastikowe,1.0,22.0,blok,wtorny,do_zamieszkania,43
243,209000.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,9.0,33.0,apartamentowiec,pierwotny,do_wykonczenia,0
244,699000.0,350.0,pelna_wlasnosc,2,4,inne,miejskie,plastikowe,1.0,105.0,apartamentowiec,wtorny,do_zamieszkania,39
245,375000.0,600.0,pelna_wlasnosc,18,3,beton,miejskie,plastikowe,11.0,72.0,blok,wtorny,do_zamieszkania,39
246,145000.0,350.0,pelna_wlasnosc,10,1,beton,miejskie,plastikowe,10.0,25.5,blok,wtorny,do_remontu,39
247,179455.52,350.0,pelna_wlasnosc,4,1,cegla,miejskie,plastikowe,0.0,20.76,kamienica,pierwotny,do_wykonczenia,1
248,239000.0,450.0,pelna_wlasnosc,10,2,beton,miejskie,plastikowe,9.0,48.0,blok,wtorny,do_zamieszkania,34
249,149000.0,200.0,pelna_wlasnosc,2,2,cegla,miejskie,plastikowe,1.0,41.0,kamienica,wtorny,do_remontu,39
250,499999.0,300.0,pelna_wlasnosc,5,4,cegla,gazowe,plastikowe,3.0,110.0,kamienica,wtorny,do_zamieszkania,39
251,213943.23,350.0,pelna_wlasnosc,4,1,cegla,miejskie,plastikowe,2.0,24.75,kamienica,pierwotny,do_wykonczenia,1
252,306657.0,100.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,1.0,52.42,blok,pierwotny,do_wykonczenia,0
253,799020.0,100.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,4.0,115.8,apartamentowiec,pierwotny,do_remontu,0
254,356499.0,100.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,1.0,60.94,blok,pierwotny,do_wykonczenia,0
255,395000.0,350.0,pelna_wlasnosc,10,2,inne,miejskie,plastikowe,10.0,50.0,apartamentowiec,wtorny,do_zamieszkania,39
256,213590.0,100.0,pelna_wlasnosc,4,1,pustak,miejskie,plastikowe,1.0,34.45,blok,pierwotny,do_wykonczenia,0
257,159900.0,346.72,pelna_wlasnosc,3,2,cegla,elektryczne,drewniane,3.0,54.9,kamienica,wtorny,do_zamieszkania,109
258,356674.0,100.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,1.0,60.97,blok,pierwotny,do_wykonczenia,0
259,518944.0,100.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,4.0,75.56,apartamentowiec,pierwotny,do_wykonczenia,-1
260,395000.0,480.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,4.0,50.88,blok,wtorny,do_zamieszkania,9
261,317830.0,100.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,1.0,54.33,blok,pierwotny,do_wykonczenia,0
262,664884.0,100.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,4.0,96.36,apartamentowiec,pierwotny,do_wykonczenia,-1
263,207000.0,350.0,spoldzielcze_wlasnosciowe,13,2,beton,miejskie,plastikowe,8.0,35.8,blok,wtorny,do_remontu,39
264,369000.0,360.0,pelna_wlasnosc,2,3,cegla,miejskie,plastikowe,1.0,62.25,kamienica,wtorny,do_zamieszkania,39
265,334274.0,100.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,4.0,54.46,apartamentowiec,pierwotny,do_wykonczenia,-1
266,245000.0,350.0,pelna_wlasnosc,4,2,beton,miejskie,plastikowe,0.0,41.0,blok,wtorny,do_zamieszkania,39
267,295000.0,350.0,pelna_wlasnosc,4,3,beton,miejskie,plastikowe,0.0,49.0,blok,wtorny,do_zamieszkania,39
268,750000.0,770.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,2.0,78.0,apartamentowiec,wtorny,do_zamieszkania,9
269,149000.0,474.0,pelna_wlasnosc,4,2,cegla,miejskie,drewniane,4.0,54.6,blok,wtorny,do_remontu,79
270,649000.0,1000.0,spoldzielcze_wl._z_kw,2,3,beton,miejskie,plastikowe,1.0,92.0,apartamentowiec,wtorny,do_zamieszkania,29
271,325000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,3.0,47.7,apartamentowiec,pierwotny,do_wykonczenia,0
272,246632.0,350.0,pelna_wlasnosc,3,2,pustak,miejskie,plastikowe,2.0,41.34,blok,pierwotny,do_wykonczenia,-1
273,182465.0,350.0,pelna_wlasnosc,3,1,pustak,miejskie,plastikowe,1.0,29.53,blok,pierwotny,do_wykonczenia,-1
274,251547.0,350.0,pelna_wlasnosc,3,2,pustak,miejskie,plastikowe,3.0,41.34,blok,pierwotny,do_wykonczenia,-1
275,375000.0,350.0,pelna_wlasnosc,18,3,beton,miejskie,plastikowe,11.0,72.0,blok,wtorny,do_zamieszkania,39
276,396000.0,320.0,pelna_wlasnosc,3,2,inne,gazowe,plastikowe,1.0,60.0,apartamentowiec,wtorny,do_zamieszkania,39
277,520000.0,500.0,pelna_wlasnosc,15,3,inne,miejskie,plastikowe,3.0,66.0,apartamentowiec,wtorny,do_zamieszkania,4
278,287500.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,3.0,46.38,blok,pierwotny,do_wykonczenia,0
279,340000.0,700.0,pelna_wlasnosc,3,3,cegla,miejskie,plastikowe,2.0,73.0,apartamentowiec,wtorny,do_zamieszkania,39
280,411905.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,2.0,63.37,apartamentowiec,pierwotny,do_wykonczenia,0
281,271000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,0.0,45.2,blok,pierwotny,do_wykonczenia,0
282,180000.0,350.0,pelna_wlasnosc,4,1,pustak,miejskie,plastikowe,3.0,26.0,apartamentowiec,pierwotny,do_wykonczenia,0
283,299000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,5.0,46.38,blok,pierwotny,do_wykonczenia,0
284,289224.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,0.0,51.19,apartamentowiec,pierwotny,do_wykonczenia,0
285,310700.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,2.0,51.0,apartamentowiec,pierwotny,do_wykonczenia,0
286,200000.0,350.0,pelna_wlasnosc,4,1,pustak,miejskie,plastikowe,3.0,31.0,apartamentowiec,pierwotny,do_wykonczenia,0
287,332000.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,0.0,55.0,apartamentowiec,pierwotny,do_wykonczenia,0
288,352946.0,350.0,pelna_wlasnosc,2,3,pustak,miejskie,plastikowe,1.0,69.4,apartamentowiec,pierwotny,do_wykonczenia,0
289,295000.0,552.11,pelna_wlasnosc,24,3,beton,miejskie,plastikowe,8.0,54.4,blok,wtorny,do_zamieszkania,39
290,236000.0,350.0,pelna_wlasnosc,4,2,pustak,miejskie,plastikowe,3.0,34.0,apartamentowiec,pierwotny,do_wykonczenia,0
291,509040.0,350.0,pelna_wlasnosc,5,4,pustak,miejskie,plastikowe,1.0,90.9,apartamentowiec,pierwotny,do_wykonczenia,0
292,148000.0,450.0,pelna_wlasnosc,4,2,beton,miejskie,plastikowe,2.0,45.0,blok,wtorny,do_zamieszkania,39
293,545000.0,350.0,pelna_wlasnosc,4,3,inne,gazowe,plastikowe,3.0,77.0,apartamentowiec,wtorny,do_zamieszkania,39
294,147000.0,299.0,pelna_wlasnosc,10,1,beton,miejskie,plastikowe,10.0,25.0,blok,wtorny,do_zamieszkania,39
295,219000.0,350.0,spoldzielcze_wlasnosciowe,10,2,beton,miejskie,plastikowe,6.0,43.0,blok,wtorny,do_zamieszkania,39
296,1113870.0,100.0,pelna_wlasnosc,17,5,pustak,miejskie,plastikowe,11.0,138.8,apartamentowiec,pierwotny,do_wykonczenia,-2
297,247356.0,350.0,pelna_wlasnosc,3,2,pustak,miejskie,plastikowe,3.0,40.81,blok,pierwotny,do_wykonczenia,-1
298,665000.0,350.0,pelna_wlasnosc,5,3,beton,miejskie,plastikowe,4.0,112.5,blok,wtorny,do_zamieszkania,39
299,326000.0,180.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,1.0,61.0,blok,pierwotny,do_wykonczenia,0
300,387000.0,210.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,4.0,71.6,blok,pierwotny,do_wykonczenia,0
301,498106.0,270.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,4.0,92.0,blok,pierwotny,do_wykonczenia,0
302,109000.0,260.0,pelna_wlasnosc,1,2,cegla,miejskie,plastikowe,1.0,52.8,kamienica,wtorny,do_remontu,39
303,538000.0,350.0,pelna_wlasnosc,5,5,cegla,inne,plastikowe,3.0,110.0,kamienica,wtorny,do_zamieszkania,39
304,196980.0,350.0,pelna_wlasnosc,4,1,cegla,miejskie,plastikowe,3.0,32.83,kamienica,wtorny,do_remontu,39
305,239000.0,350.0,pelna_wlasnosc,3,2,beton,miejskie,plastikowe,0.0,40.0,blok,wtorny,do_zamieszkania,39
306,99000.0,260.0,pelna_wlasnosc,1,2,cegla,miejskie,plastikowe,1.0,52.8,kamienica,wtorny,do_remontu,39
307,320000.0,350.0,pelna_wlasnosc,4,4,beton,miejskie,plastikowe,1.0,86.0,blok,wtorny,do_zamieszkania,39
308,211000.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,9.0,33.0,apartamentowiec,wtorny,do_wykonczenia,0
309,219000.0,350.0,pelna_wlasnosc,4,1,beton,miejskie,plastikowe,3.0,28.0,blok,wtorny,do_zamieszkania,39
310,334061.0,350.0,pelna_wlasnosc,3,3,pustak,miejskie,plastikowe,3.0,55.79,blok,pierwotny,do_wykonczenia,-1
311,573760.0,350.0,pelna_wlasnosc,2,4,cegla,miejskie,plastikowe,2.0,89.65,apartamentowiec,wtorny,do_wykonczenia,1
312,246700.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,4.0,41.0,apartamentowiec,pierwotny,do_wykonczenia,0
313,573760.0,350.0,pelna_wlasnosc,4,4,pustak,miejskie,plastikowe,2.0,89.65,blok,wtorny,do_zamieszkania,1
314,255000.0,500.0,spoldzielcze_wlasnosciowe,4,3,beton,miejskie,drewniane,4.0,58.0,blok,wtorny,do_zamieszkania,42
315,185000.0,350.0,pelna_wlasnosc,4,2,beton,miejskie,plastikowe,4.0,38.3,blok,wtorny,do_zamieszkania,39
316,588570.0,350.0,pelna_wlasnosc,3,3,pustak,miejskie,plastikowe,1.0,85.3,apartamentowiec,pierwotny,do_wykonczenia,-1
317,250000.0,500.0,pelna_wlasnosc,4,3,beton,miejskie,plastikowe,4.0,62.0,blok,wtorny,do_zamieszkania,41
318,207420.0,350.0,pelna_wlasnosc,4,1,cegla,miejskie,plastikowe,3.0,34.57,kamienica,wtorny,do_remontu,39
319,295000.0,420.0,pelna_wlasnosc,4,3,beton,miejskie,plastikowe,1.0,49.0,blok,wtorny,do_remontu,49
320,299000.0,370.0,spoldzielcze_wl._z_kw,9,3,beton,miejskie,plastikowe,8.0,50.0,blok,wtorny,do_zamieszkania,39
321,470000.0,350.0,pelna_wlasnosc,4,4,pustak,gazowe,plastikowe,4.0,83.43,apartamentowiec,wtorny,do_zamieszkania,12
322,374000.0,700.0,pelna_wlasnosc,10,4,beton,miejskie,drewniane,4.0,69.52,blok,wtorny,do_remontu,59
323,252318.0,350.0,pelna_wlasnosc,3,2,pustak,miejskie,plastikowe,0.0,38.97,blok,pierwotny,do_wykonczenia,-1
324,169216.0,350.0,pelna_wlasnosc,3,1,pustak,miejskie,plastikowe,1.0,27.42,blok,pierwotny,do_wykonczenia,-1
325,419000.0,350.0,pelna_wlasnosc,2,4,inne,miejskie,plastikowe,1.0,76.24,blok,wtorny,do_zamieszkania,10
326,970000.0,350.0,pelna_wlasnosc,4,5,pustak,miejskie,plastikowe,3.0,136.5,apartamentowiec,pierwotny,do_wykonczenia,0
327,299000.0,350.0,pelna_wlasnosc,4,3,beton,inne,plastikowe,0.0,61.58,blok,wtorny,do_zamieszkania,39
328,295000.0,390.0,pelna_wlasnosc,4,3,beton,miejskie,plastikowe,0.0,45.5,blok,wtorny,do_remontu,49
329,285000.0,350.0,pelna_wlasnosc,4,1,cegla,miejskie,plastikowe,1.0,48.2,kamienica,wtorny,do_zamieszkania,39
330,263000.0,350.0,pelna_wlasnosc,3,2,cegla,gazowe,plastikowe,4.0,41.0,kamienica,wtorny,do_zamieszkania,39
331,475640.0,350.0,pelna_wlasnosc,6,3,pustak,miejskie,aluminiowe,0.0,54.05,apartamentowiec,pierwotny,do_wykonczenia,0
332,349999.0,650.0,pelna_wlasnosc,4,3,beton,miejskie,plastikowe,0.0,58.7,blok,wtorny,do_zamieszkania,39
333,392000.0,350.0,pelna_wlasnosc,2,4,pustak,gazowe,plastikowe,0.0,85.0,szeregowiec,pierwotny,do_wykonczenia,0
334,109000.0,260.0,pelna_wlasnosc,1,2,cegla,piece_kaflowe,plastikowe,1.0,52.8,dom_wolnostojacy,wtorny,do_remontu,39
335,390000.0,350.0,pelna_wlasnosc,4,2,beton,miejskie,plastikowe,2.0,57.0,blok,wtorny,do_zamieszkania,39
336,160000.0,350.0,pelna_wlasnosc,4,2,beton,miejskie,plastikowe,2.0,37.0,blok,wtorny,do_remontu,39
337,421400.0,350.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,2.0,70.3,apartamentowiec,pierwotny,do_wykonczenia,0
338,699000.0,350.0,pelna_wlasnosc,2,4,pustak,miejskie,drewniane,0.0,108.0,apartamentowiec,wtorny,do_zamieszkania,26
339,799000.0,350.0,pelna_wlasnosc,2,4,pustak,gazowe,plastikowe,1.0,100.36,apartamentowiec,wtorny,do_zamieszkania,9
340,149000.0,350.0,pelna_wlasnosc,3,2,beton,miejskie,plastikowe,2.0,48.9,blok,wtorny,do_zamieszkania,39
341,288108.0,150.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,0.0,38.16,apartamentowiec,pierwotny,do_wykonczenia,0
342,239000.0,790.0,spoldzielcze_wl._z_kw,3,3,beton,miejskie,plastikowe,0.0,60.4,blok,wtorny,do_zamieszkania,39
343,414000.0,350.0,pelna_wlasnosc,4,2,inne,gazowe,plastikowe,1.0,60.0,apartamentowiec,wtorny,do_zamieszkania,39
344,129000.0,350.0,pelna_wlasnosc,4,2,cegla,miejskie,drewniane,1.0,52.0,kamienica,wtorny,do_remontu,39
345,306280.0,150.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,3.0,40.3,apartamentowiec,pierwotny,do_wykonczenia,0
346,326742.0,150.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,7.0,46.02,apartamentowiec,pierwotny,do_wykonczenia,0
347,613340.0,350.0,pelna_wlasnosc,3,4,pustak,miejskie,plastikowe,0.0,87.62,apartamentowiec,pierwotny,do_wykonczenia,-1
348,215000.0,350.0,spoldzielcze_wlasnosciowe,4,2,beton,miejskie,plastikowe,1.0,39.0,blok,wtorny,do_zamieszkania,39
349,340000.0,350.0,pelna_wlasnosc,4,6,beton,miejskie,plastikowe,4.0,64.0,blok,wtorny,do_remontu,39
350,246000.0,120.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,5.0,41.22,blok,pierwotny,do_wykonczenia,0
351,199000.0,180.0,pelna_wlasnosc,3,2,cegla,miejskie,plastikowe,2.0,42.18,kamienica,wtorny,do_remontu,39
352,385000.0,423.0,pelna_wlasnosc,13,3,beton,miejskie,plastikowe,7.0,58.4,blok,wtorny,do_zamieszkania,39
353,239000.0,450.0,pelna_wlasnosc,3,2,cegla,miejskie,plastikowe,2.0,48.0,blok,wtorny,do_remontu,39
354,267484.0,350.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,5.0,44.67,apartamentowiec,pierwotny,do_wykonczenia,0
355,450000.0,350.0,pelna_wlasnosc,2,3,pustak,miejskie,plastikowe,0.0,63.0,apartamentowiec,wtorny,do_zamieszkania,2
356,413190.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,0.0,64.44,apartamentowiec,pierwotny,do_wykonczenia,0
357,295000.0,500.0,spoldzielcze_wl._z_kw,9,3,beton,miejskie,plastikowe,8.0,61.07,blok,wtorny,do_zamieszkania,39
358,414758.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,1.0,71.51,apartamentowiec,pierwotny,do_wykonczenia,0
359,238700.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,5.0,38.5,apartamentowiec,pierwotny,do_wykonczenia,0
360,556770.0,350.0,pelna_wlasnosc,4,3,pustak,miejskie,plastikowe,4.0,83.1,apartamentowiec,pierwotny,do_wykonczenia,0
361,325000.0,350.0,pelna_wlasnosc,5,2,pustak,miejskie,plastikowe,3.0,47.7,apartamentowiec,pierwotny,do_wykonczenia,0
362,364612.0,350.0,pelna_wlasnosc,3,3,pustak,miejskie,plastikowe,2.0,62.29,blok,pierwotny,do_wykonczenia,-1
363,226044.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,5.0,35.88,apartamentowiec,pierwotny,do_wykonczenia,0
364,285000.0,700.0,spoldzielcze_wlasnosciowe,4,3,beton,miejskie,plastikowe,1.0,59.0,blok,wtorny,do_zamieszkania,39
365,197000.0,300.0,spoldzielcze_wlasnosciowe,4,1,pustak,miejskie,plastikowe,2.0,30.0,blok,wtorny,do_zamieszkania,39
366,560000.0,350.0,pelna_wlasnosc,5,4,pustak,miejskie,plastikowe,3.0,82.28,apartamentowiec,pierwotny,do_wykonczenia,0
367,271388.0,180.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,4.0,52.5,apartamentowiec,pierwotny,do_wykonczenia,0
368,299900.0,350.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,2.0,41.0,apartamentowiec,pierwotny,do_wykonczenia,0
369,395000.0,350.0,pelna_wlasnosc,8,3,pustak,miejskie,plastikowe,3.0,54.0,apartamentowiec,pierwotny,do_wykonczenia,0
370,239500.0,350.0,pelna_wlasnosc,10,3,pustak,miejskie,plastikowe,10.0,45.0,apartamentowiec,pierwotny,do_wykonczenia,0
371,203000.0,470.0,pelna_wlasnosc,10,2,beton,miejskie,plastikowe,1.0,49.0,blok,wtorny,do_zamieszkania,39
372,192000.0,350.0,pelna_wlasnosc,10,2,pustak,miejskie,plastikowe,8.0,33.0,apartamentowiec,pierwotny,do_wykonczenia,0
373,460000.0,350.0,pelna_wlasnosc,8,3,pustak,miejskie,plastikowe,4.0,63.0,apartamentowiec,pierwotny,do_wykonczenia,0
374,341627.0,150.0,pelna_wlasnosc,5,3,pustak,miejskie,plastikowe,1.0,47.8,apartamentowiec,pierwotny,do_wykonczenia,-1
375,245000.0,350.0,pelna_wlasnosc,4,3,beton,miejskie,plastikowe,2.0,55.0,blok,wtorny,do_zamieszkania,39
376,406216.0,150.0,pelna_wlasnosc,8,3,pustak,miejskie,plastikowe,0.0,53.6,apartamentowiec,pierwotny,do_wykonczenia,0
377,312175.0,150.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,6.0,41.4,apartamentowiec,pierwotny,do_wykonczenia,0
378,493416.0,350.0,pelna_wlasnosc,6,3,pustak,miejskie,aluminiowe,2.0,56.07,apartamentowiec,pierwotny,do_wykonczenia,0
379,627200.0,350.0,pelna_wlasnosc,6,3,pustak,miejskie,aluminiowe,6.0,64.0,apartamentowiec,pierwotny,do_wykonczenia,0
380,321446.0,150.0,pelna_wlasnosc,8,2,pustak,miejskie,plastikowe,1.0,46.0,apartamentowiec,pierwotny,do_wykonczenia,0
381,227000.0,420.0,pelna_wlasnosc,11,2,beton,miejskie,plastikowe,2.0,42.0,blok,wtorny,do_zamieszkania,39
382,380000.0,350.0,pelna_wlasnosc,4,4,beton,miejskie,plastikowe,0.0,104.0,blok,wtorny,do_zamieszkania,39
383,239000.0,275.0,pelna_wlasnosc,13,2,beton,miejskie,plastikowe,6.0,37.5,blok,wtorny,do_zamieszkania,53
384,699000.0,1000.0,pelna_wlasnosc,5,8,inne,miejskie,drewniane,3.0,200.0,kamienica,wtorny,do_remontu,99
385,693528.0,350.0,pelna_wlasnosc,6,4,pustak,miejskie,aluminiowe,6.0,78.81,apartamentowiec,pierwotny,do_wykonczenia,0
386,723433.0,370.0,pelna_wlasnosc,7,4,pustak,miejskie,plastikowe,7.0,77.61,apartamentowiec,pierwotny,do_wykonczenia,0
387,540098.0,300.0,pelna_wlasnosc,7,3,pustak,miejskie,plastikowe,2.0,65.69,apartamentowiec,pierwotny,do_wykonczenia,0
388,390000.0,290.0,pelna_wlasnosc,3,2,cegla,miejskie,drewniane,3.0,65.0,kamienica,wtorny,do_zamieszkania,129
389,513016.0,300.0,pelna_wlasnosc,7,3,pustak,miejskie,plastikowe,2.0,58.12,apartamentowiec,pierwotny,do_wykonczenia,0
